lat_lon,lat_lon_X,lat_lon_Y,tmean,tdmean,ppt
44.70928643792121_-122.2353327618905,-122.2353328,44.70928644,5.331000328,4.789999962,30.14900017
44.70928643792121_-122.23506326730528,-122.2350633,44.70928644,5.331000328,4.789999962,30.14900017
44.70928643792121_-122.19436958493466,-122.1943696,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.19410009034942,-122.1941001,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.19383059576418,-122.1938306,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.19356110117896,-122.1935611,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.19329160659372,-122.1932916,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.19302211200848,-122.1930221,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.19275261742324,-122.1927526,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.192483122838,-122.1924831,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.19221362825276,-122.1922136,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.19194413366752,-122.1919441,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.19167463908232,-122.1916746,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.19140514449708,-122.1914051,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.19113564991184,-122.1911356,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.1908661553266,-122.1908662,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.19059666074136,-122.1905967,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.19032716615612,-122.1903272,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.19005767157088,-122.1900577,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.18978817698564,-122.1897882,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.18951868240042,-122.1895187,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.18924918781518,-122.1892492,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.18897969322994,-122.1889797,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.18871019864471,-122.1887102,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.18844070405947,-122.1884407,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.18817120947423,-122.1881712,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.187901714889,-122.1879017,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.18763222030375,-122.1876322,44.70928644,4.956000328,4.493000031,29.25699997
44.70928643792121_-122.18736272571851,-122.1873627,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18709323113328,-122.1870932,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18682373654804,-122.1868237,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18655424196282,-122.1865542,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18628474737758,-122.1862847,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18601525279234,-122.1860153,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18574575820712,-122.1857458,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18547626362188,-122.1854763,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18520676903664,-122.1852068,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.1849372744514,-122.1849373,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18466777986616,-122.1846678,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18439828528092,-122.1843983,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.1841287906957,-122.1841288,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18385929611046,-122.1838593,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18358980152524,-122.1835898,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18332030694,-122.1833203,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18305081235476,-122.1830508,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18278131776952,-122.1827813,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18251182318429,-122.1825118,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18224232859905,-122.1822423,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.1819728340138,-122.1819728,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18170333942858,-122.1817033,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18143384484334,-122.1814338,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.1811643502581,-122.1811644,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18089485567286,-122.1808949,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18062536108764,-122.1806254,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.1803558665024,-122.1803559,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.18008637191716,-122.1800864,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17981687733192,-122.1798169,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17954738274668,-122.1795474,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17927788816144,-122.1792779,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.1790083935762,-122.1790084,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.178738898991,-122.1787389,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17846940440576,-122.1784694,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.1781999098205,-122.1781999,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17793041523528,-122.1779304,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17766092065004,-122.1776609,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.1773914260648,-122.1773914,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17712193147956,-122.1771219,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17685243689432,-122.1768524,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.1765829423091,-122.1765829,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17631344772386,-122.1763134,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17604395313862,-122.176044,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.1757744585534,-122.1757745,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17550496396817,-122.175505,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17523546938293,-122.1752355,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17496597479769,-122.174966,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17469648021245,-122.1746965,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.1744269856272,-122.174427,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17415749104195,-122.1741575,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17388799645671,-122.173888,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.1736185018715,-122.1736185,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17334900728626,-122.173349,44.70928644,5.323000431,4.835999966,25.87100029
44.70928643792121_-122.17307951270102,-122.1730795,44.70928644,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.24233962110664,-122.2423396,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.2420701265214,-122.2420701,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.24180063193616,-122.2418006,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.24153113735092,-122.2415311,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.24126164276568,-122.2412616,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.24099214818048,-122.2409921,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.24072265359524,-122.2407227,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.24045315901,-122.2404532,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.24018366442476,-122.2401837,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23991416983952,-122.2399142,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23964467525428,-122.2396447,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23937518066904,-122.2393752,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23910568608382,-122.2391057,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23883619149858,-122.2388362,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23856669691334,-122.2385667,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.2382972023281,-122.2382972,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23802770774287,-122.2380277,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23775821315763,-122.2377582,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.2374887185724,-122.2374887,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23721922398715,-122.2372192,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23694972940191,-122.2369497,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23668023481667,-122.2366802,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23641074023143,-122.2364107,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23614124564622,-122.2361412,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23587175106098,-122.2358718,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.23560225647574,-122.2356023,44.70955593,5.331000328,4.789999962,30.14900017
44.70955593250644_-122.19410009034942,-122.1941001,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.19383059576418,-122.1938306,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.19356110117896,-122.1935611,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.19329160659372,-122.1932916,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.19302211200848,-122.1930221,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.19275261742324,-122.1927526,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.192483122838,-122.1924831,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.19221362825276,-122.1922136,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.19194413366752,-122.1919441,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.19167463908232,-122.1916746,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.19140514449708,-122.1914051,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.19113564991184,-122.1911356,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.1908661553266,-122.1908662,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.19059666074136,-122.1905967,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.19032716615612,-122.1903272,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.19005767157088,-122.1900577,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.18978817698564,-122.1897882,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.18951868240042,-122.1895187,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.18924918781518,-122.1892492,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.18897969322994,-122.1889797,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.18871019864471,-122.1887102,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.18844070405947,-122.1884407,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.18817120947423,-122.1881712,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.187901714889,-122.1879017,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.18763222030375,-122.1876322,44.70955593,4.956000328,4.493000031,29.25699997
44.70955593250644_-122.18736272571851,-122.1873627,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18709323113328,-122.1870932,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18682373654804,-122.1868237,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18655424196282,-122.1865542,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18628474737758,-122.1862847,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18601525279234,-122.1860153,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18574575820712,-122.1857458,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18547626362188,-122.1854763,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18520676903664,-122.1852068,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.1849372744514,-122.1849373,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18466777986616,-122.1846678,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18439828528092,-122.1843983,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.1841287906957,-122.1841288,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18385929611046,-122.1838593,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18358980152524,-122.1835898,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18332030694,-122.1833203,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18305081235476,-122.1830508,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18278131776952,-122.1827813,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18251182318429,-122.1825118,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18224232859905,-122.1822423,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.1819728340138,-122.1819728,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18170333942858,-122.1817033,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18143384484334,-122.1814338,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.1811643502581,-122.1811644,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18089485567286,-122.1808949,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18062536108764,-122.1806254,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.1803558665024,-122.1803559,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.18008637191716,-122.1800864,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17981687733192,-122.1798169,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17954738274668,-122.1795474,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17927788816144,-122.1792779,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.1790083935762,-122.1790084,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.178738898991,-122.1787389,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17846940440576,-122.1784694,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.1781999098205,-122.1781999,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17793041523528,-122.1779304,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17766092065004,-122.1776609,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.1773914260648,-122.1773914,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17712193147956,-122.1771219,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17685243689432,-122.1768524,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.1765829423091,-122.1765829,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17631344772386,-122.1763134,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17604395313862,-122.176044,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.1757744585534,-122.1757745,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17550496396817,-122.175505,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17523546938293,-122.1752355,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17496597479769,-122.174966,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17469648021245,-122.1746965,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.1744269856272,-122.174427,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17415749104195,-122.1741575,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17388799645671,-122.173888,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.1736185018715,-122.1736185,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17334900728626,-122.173349,44.70955593,5.323000431,4.835999966,25.87100029
44.70955593250644_-122.17307951270102,-122.1730795,44.70955593,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.24260911569188,-122.2426091,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.24233962110664,-122.2423396,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.2420701265214,-122.2420701,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.24180063193616,-122.2418006,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.24153113735092,-122.2415311,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.24126164276568,-122.2412616,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.24099214818048,-122.2409921,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.24072265359524,-122.2407227,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.24045315901,-122.2404532,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.24018366442476,-122.2401837,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23991416983952,-122.2399142,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23964467525428,-122.2396447,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23937518066904,-122.2393752,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23910568608382,-122.2391057,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23883619149858,-122.2388362,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23856669691334,-122.2385667,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.2382972023281,-122.2382972,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23802770774287,-122.2380277,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23775821315763,-122.2377582,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.2374887185724,-122.2374887,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23721922398715,-122.2372192,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23694972940191,-122.2369497,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23668023481667,-122.2366802,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23641074023143,-122.2364107,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23614124564622,-122.2361412,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23587175106098,-122.2358718,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.23560225647574,-122.2356023,44.70982543,5.331000328,4.789999962,30.14900017
44.70982542709168_-122.19410009034942,-122.1941001,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.19383059576418,-122.1938306,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.19356110117896,-122.1935611,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.19329160659372,-122.1932916,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.19302211200848,-122.1930221,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.19275261742324,-122.1927526,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.192483122838,-122.1924831,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.19221362825276,-122.1922136,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.19194413366752,-122.1919441,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.19167463908232,-122.1916746,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.19140514449708,-122.1914051,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.19113564991184,-122.1911356,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.1908661553266,-122.1908662,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.19059666074136,-122.1905967,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.19032716615612,-122.1903272,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.19005767157088,-122.1900577,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.18978817698564,-122.1897882,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.18951868240042,-122.1895187,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.18924918781518,-122.1892492,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.18897969322994,-122.1889797,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.18871019864471,-122.1887102,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.18844070405947,-122.1884407,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.18817120947423,-122.1881712,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.187901714889,-122.1879017,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.18763222030375,-122.1876322,44.70982543,4.956000328,4.493000031,29.25699997
44.70982542709168_-122.18736272571851,-122.1873627,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18709323113328,-122.1870932,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18682373654804,-122.1868237,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18655424196282,-122.1865542,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18628474737758,-122.1862847,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18601525279234,-122.1860153,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18574575820712,-122.1857458,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18547626362188,-122.1854763,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18520676903664,-122.1852068,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.1849372744514,-122.1849373,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18466777986616,-122.1846678,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18439828528092,-122.1843983,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.1841287906957,-122.1841288,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18385929611046,-122.1838593,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18358980152524,-122.1835898,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18332030694,-122.1833203,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18305081235476,-122.1830508,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18278131776952,-122.1827813,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18251182318429,-122.1825118,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18224232859905,-122.1822423,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.1819728340138,-122.1819728,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18170333942858,-122.1817033,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18143384484334,-122.1814338,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.1811643502581,-122.1811644,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18089485567286,-122.1808949,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18062536108764,-122.1806254,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.1803558665024,-122.1803559,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.18008637191716,-122.1800864,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17981687733192,-122.1798169,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17954738274668,-122.1795474,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17927788816144,-122.1792779,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.1790083935762,-122.1790084,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.178738898991,-122.1787389,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17846940440576,-122.1784694,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.1781999098205,-122.1781999,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17793041523528,-122.1779304,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17766092065004,-122.1776609,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.1773914260648,-122.1773914,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17712193147956,-122.1771219,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17685243689432,-122.1768524,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.1765829423091,-122.1765829,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17631344772386,-122.1763134,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17604395313862,-122.176044,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.1757744585534,-122.1757745,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17550496396817,-122.175505,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17523546938293,-122.1752355,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17496597479769,-122.174966,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17469648021245,-122.1746965,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.1744269856272,-122.174427,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17415749104195,-122.1741575,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.17388799645671,-122.173888,44.70982543,5.323000431,4.835999966,25.87100029
44.70982542709168_-122.1736185018715,-122.1736185,44.70982543,5.323000431,4.835999966,25.87100029
